sample_path|masked_utmos|utmos_bigvgan|utmos_hifi_gan|utmos_init_bigvgan|utmos_init_hifi_gan|mcd_bigvgan|mcd_hifi_gan|masked_mcd_bigvgan|masked_mcd_hifi_gan|masked_logf0rmse_bigvgan|masked_logf0rmse_hifi_gan|logf0rmse_bigvgan|logf0rmse_hifi_gan|speech_bleu_bigvgan|speech_bleu_hifi_gan|masked_speech_bleu_bigvgan|masked_speech_bleu_hifi_gan
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1864|3.3483|2.9445|3.1854|3.0297|3.4576|0.9949|1.039|3.6812|3.7714|0.2684|0.2309|0.2278|0.226|0.7649|0.7963|0.5076|0.6394
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_208|3.1584|2.8979|3.2628|3.0954|3.3554|0.9602|0.9969|3.8961|3.8911|0.2956|0.3125|0.1728|0.1345|0.7807|0.8367|0.5009|0.6051
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_2423|3.3547|2.7437|2.8612|3.0431|3.2278|1.5397|1.1199|3.4178|3.0395|0.2706|0.2302|0.1573|0.1138|0.7472|0.7999|0.5765|0.6032
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_2401|3.6708|3.1261|3.3147|3.4003|3.454|0.9058|1.0024|3.4012|3.1832|0.2217|0.1707|0.1207|0.1332|0.8207|0.7913|0.533|0.5746
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_2035|3.398|3.4585|3.2905|3.8662|4.0538|1.1276|1.1139|2.66|2.6773|0.2717|0.2391|0.1212|0.1016|0.7009|0.7099|0.5154|0.6049
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1083|3.6857|2.9508|3.554|3.0306|3.6023|1.2876|1.3033|3.6094|3.1068|0.3184|0.2639|0.2281|0.1403|0.7809|0.8045|0.3709|0.5316
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_180|3.3113|3.2172|3.7268|3.2151|3.6691|0.9769|1.1172|3.6845|3.8106|0.3241|0.4019|0.1868|0.1885|0.7504|0.7419|0.4348|0.5548
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_69|3.7152|3.1614|3.3032|3.3855|3.5939|1.0247|1.2121|2.9153|2.8314|0.202|0.1611|0.1844|0.0963|0.755|0.7538|0.3815|0.5537
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_2162|3.7339|3.1645|3.3097|3.4473|3.6428|0.5941|0.6304|2.7324|2.8434|0.0847|0.1454|0.0392|0.1296|0.8302|0.8427|0.5247|0.6104
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_317|3.7407|3.2461|3.4525|3.3026|3.6024|0.6401|0.6294|2.8009|2.5867|0.1488|0.1703|0.0759|0.0727|0.8342|0.8302|0.5252|0.7128
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1885|3.8862|3.1388|3.3598|3.2515|3.4674|0.5348|0.5555|2.8686|2.5786|0.243|0.2217|0.1211|0.0968|0.7823|0.8526|0.5153|0.712
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_80|4.0017|3.1022|3.8239|3.0097|3.6599|0.4059|0.4385|2.5182|2.5206|0.1641|0.1955|0.1754|0.0927|0.8941|0.8515|0.5106|0.6518
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1861|3.8717|2.8679|3.5793|2.9384|3.7765|0.8142|1.0769|3.1202|2.7512|0.2138|0.2282|0.2122|0.0867|0.8255|0.8355|0.5102|0.6572
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1962|4.0041|3.4651|3.7317|3.5785|3.7188|0.5367|0.5902|2.5227|2.3783|0.2027|0.1848|0.0488|0.0508|0.8501|0.8078|0.4615|0.5906
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1529|4.0163|3.5981|4.0107|3.4775|4.0005|0.6725|0.7192|3.185|3.1106|0.2195|0.2609|0.2473|0.0848|0.7749|0.8339|0.4698|0.589
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1816|3.9897|3.2784|3.9835|3.3922|4.1233|0.5013|0.7447|2.3866|2.3161|0.2176|0.1995|0.1411|0.1061|0.833|0.7878|0.4772|0.5742
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_304|3.8305|3.2301|3.4638|3.4677|3.7928|0.9296|0.8157|2.7153|2.7153|0.1623|0.1409|0.0465|0.1144|0.7466|0.7894|0.5036|0.6129
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_582|3.7935|3.3403|3.6112|3.4728|3.7803|0.6558|0.627|2.7624|2.7738|0.3228|0.1757|0.1345|0.1533|0.8182|0.8287|0.557|0.5785
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1667|3.6077|2.4034|3.2236|2.4902|3.3004|0.5988|0.6759|3.046|3.043|0.2158|0.2351|0.0638|0.069|0.8544|0.8684|0.497|0.6466
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1809|3.7972|3.6024|3.9449|3.6274|4.0704|0.5957|0.8122|2.4889|2.3661|0.2097|0.2196|0.1108|0.0982|0.8152|0.8608|0.5177|0.6331
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_610|3.9644|3.2186|3.6545|3.3303|3.5246|0.4441|0.6899|2.8604|2.7402|0.3134|0.2155|0.2189|0.1001|0.8568|0.8861|0.5319|0.6228
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1845|3.643|2.9789|3.3693|3.1379|3.8263|1.0241|1.1148|3.1128|3.2031|0.1024|0.0781|0.0603|0.0423|0.8479|0.8663|0.5213|0.5879
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_504|3.5826|2.8846|3.338|3.1991|3.7977|0.4738|0.4985|2.4727|2.3879|0.3096|0.156|0.0782|0.1927|0.7739|0.8439|0.4696|0.6185
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_909|4.1494|3.6265|3.619|3.5531|3.9104|0.746|0.8052|2.9946|2.872|0.1445|0.1868|0.078|0.1063|0.8395|0.7746|0.5469|0.698
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_2265|3.1443|2.4645|2.7974|2.5075|2.8485|0.5634|0.6045|3.2199|3.4909|0.3459|0.3151|0.1959|0.1563|0.8608|0.7955|0.4946|0.5521
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_244|3.3954|3.1991|3.3414|3.3168|3.4531|0.615|0.6632|3.2204|3.4725|0.222|0.1088|0.1547|0.1588|0.7993|0.8572|0.4731|0.6202
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_378|3.4471|3.0841|3.4751|3.1943|3.6044|0.6459|0.6114|3.0521|2.8821|0.4235|0.3332|0.2323|0.2377|0.8781|0.8939|0.5418|0.6676
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_19|3.9347|3.208|3.4983|3.341|3.7948|0.8735|1.1816|2.828|2.6199|0.1608|0.169|0.0543|0.0601|0.8241|0.8355|0.5048|0.579
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_404|3.0534|2.4254|2.6541|2.5539|2.6917|0.7444|0.762|3.2199|3.2495|0.445|0.3211|0.1722|0.288|0.8115|0.7931|0.5276|0.6613
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1697|3.3192|2.4077|3.1645|2.4981|3.2601|0.6814|0.7163|3.0982|3.0815|0.2148|0.2236|0.069|0.1546|0.8071|0.8057|0.4128|0.5619
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_2068|3.7015|3.1923|3.4499|3.2135|3.5473|1.2182|0.6565|3.2465|3.01|0.2802|0.1841|0.0869|0.133|0.8591|0.8481|0.5561|0.6198
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1119|3.7264|2.9926|3.478|3.063|3.5594|1.0746|0.6569|2.7599|2.6446|0.3497|0.345|0.1741|0.0947|0.865|0.853|0.4928|0.6369
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_915|4.2577|3.8386|4.166|4.2327|4.3054|0.5167|0.7824|2.4546|2.3914|0.1471|0.1695|0.0937|0.0638|0.8465|0.7966|0.5244|0.6708
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_500|3.2103|2.6197|3.3566|2.7209|3.5104|0.5843|0.6284|3.2523|2.7772|0.2544|0.3183|0.0832|0.0578|0.8305|0.8236|0.507|0.6229
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_526|3.9429|3.3803|3.6411|3.4276|3.7744|0.5897|0.7037|3.1528|3.1748|0.2129|0.1949|0.1127|0.1193|0.8539|0.8489|0.4945|0.6048
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1797|3.9127|3.295|3.5816|3.4299|3.624|0.6269|0.8194|2.8028|2.7318|0.1935|0.1781|0.1399|0.0689|0.8244|0.8013|0.5161|0.6035
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_603|3.6426|2.999|3.4913|3.0442|3.4383|0.726|0.7651|2.9549|3.0301|0.2207|0.1985|0.1429|0.151|0.8041|0.7828|0.5173|0.6039
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1061|3.0188|2.6297|3.0091|2.7763|3.1457|0.5134|0.606|2.4111|2.2442|0.2537|0.2195|0.1352|0.1631|0.8455|0.8258|0.5126|0.5693
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1425|3.332|3.144|3.2054|3.3138|3.3673|1.249|1.3615|3.6393|3.5482|0.2997|0.362|0.2174|0.1659|0.811|0.8404|0.4953|0.6165
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_312|3.8935|3.313|3.524|3.4792|3.6942|0.5639|0.7774|3.0509|3.1996|0.1238|0.1533|0.0833|0.084|0.8674|0.8494|0.4892|0.5629
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_847|3.779|3.2026|3.6538|3.46|4.2418|0.6637|0.6961|3.0472|3.1352|0.2315|0.1794|0.0831|0.0489|0.7563|0.8|0.5185|0.6364
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1002|3.6439|3.3629|3.4932|3.4258|3.5236|0.5065|0.5319|2.4517|2.1785|0.1604|0.2254|0.0836|0.13|0.7976|0.8562|0.5614|0.6075
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_833|3.854|2.9144|3.676|3.1469|4.1072|0.7687|0.8285|2.9575|2.8739|0.244|0.1933|0.1602|0.0566|0.7466|0.7627|0.5396|0.5518
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_2061|4.1521|3.7186|3.6633|3.8522|3.7997|0.48|0.4977|2.1684|2.0822|0.2584|0.2165|0.0517|0.0621|0.8324|0.8743|0.5373|0.6635
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_275|4.0583|3.3841|3.7638|3.4106|3.8703|0.4541|0.4693|2.5033|2.5189|0.2679|0.186|0.079|0.066|0.8248|0.8128|0.4945|0.6196
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1784|3.9352|3.3057|3.6573|3.5463|3.9165|0.767|0.8508|2.8776|2.592|0.3132|0.2179|0.1627|0.0904|0.7749|0.7878|0.5523|0.5838
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_5|3.7533|3.3391|3.6478|3.4688|3.7502|0.6286|0.6283|2.9198|2.8017|0.1685|0.1746|0.1121|0.0299|0.8269|0.8278|0.4635|0.5814
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_494|3.8959|3.0089|3.5164|3.0869|3.5826|0.4182|0.4391|2.793|2.5|0.0823|0.2162|0.0342|0.1235|0.8074|0.7752|0.4106|0.5714
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_2410|3.4057|2.8667|2.7974|3.014|2.9135|0.5953|0.6556|2.5582|2.6548|0.2057|0.2156|0.2678|0.0709|0.8258|0.8173|0.5922|0.6369
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_2096|3.5033|3.2238|3.7486|3.1231|3.6076|1.2967|0.7294|3.0947|2.5693|0.2389|0.2264|0.1158|0.1312|0.8445|0.8277|0.4529|0.5467
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=20_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1864|3.5117|2.9759|3.4041|3.0293|3.4591|0.6419|0.6976|3.2213|3.1028|0.3125|0.2724|0.2178|0.1296|0.8867|0.9103|0.487|0.6297
